Mode,Fold,Train,Test,Factor,OOS_Gross_IR,OOS_Turnover,OOS_Net_IR
Baseline,17,2018-01-01 to 2022-12-31,2023-01-01 to 2023-12-31,"cs_rank(-1 * zscore(volume, 20) + zscore(vwap - open, 20))",-0.652477794742585,300.8021099721158,-17.191913965137168
Baseline,18,2019-01-01 to 2023-12-31,2024-01-01 to 2024-12-31,cs_rank(vwap - close) * cs_rank(volume) * cs_rank(close - open),1.0183058527878714,192.4349078995437,-9.89485484919959
Baseline,19,2020-01-01 to 2024-12-31,2025-01-01 to 2025-12-31,"rank(-1 * zscore(volume, 20) + cs_rank((high - low) / (high + low + 1e-5)) + zscore(close, 20))",-0.4480221077583767,153.30585469076436,-6.622798861675948
Baseline,20,2021-01-01 to 2025-12-31,2026-01-01 to 2026-08-13,cs_rank(close - open) + cs_rank(volume / (high - low + 1e-5)) + cs_rank((high + low + close) / 3 - close),0.8899573739351891,164.2681829420862,-4.850173651867379
Execution-Aware,0,2001-01-01 to 2005-12-31,2006-01-01 to 2006-12-31,"decay_linear(cs_rank(-1 * zscore(volume, 200)), 240)",-0.40363770209866645,8.717068215814388,-0.8423374834998345
Execution-Aware,1,2002-01-01 to 2006-12-31,2007-01-01 to 2007-12-31,"decay_linear(cs_rank(-1 * zscore(volume, 252)), 252)",1.4838023546860888,7.200779149548832,1.1713702732490234
Execution-Aware,2,2003-01-01 to 2007-12-31,2008-01-01 to 2008-12-31,"decay_linear(cs_rank(-1 * zscore(volume, 252)), 252)",0.03939308338106334,8.850032966915267,-0.1412044712818577
Execution-Aware,3,2004-01-01 to 2008-12-31,2009-01-01 to 2009-12-31,"rank(-1 * decay_linear(zscore(volume, 120), 240) * cs_rank(vwap))",-0.0615720922362244,10.81784858502915,-0.4590571717069234
Execution-Aware,4,2005-01-01 to 2009-12-31,2010-01-01 to 2010-12-31,"decay_linear(cs_rank(-1 * zscore(volume, 180)), 240)",-0.9420753489775839,9.0183676160288,-1.534322236250488
Execution-Aware,5,2006-01-01 to 2010-12-31,2011-01-01 to 2011-12-31,"decay_linear(cs_rank(-1 * zscore(volume, 240)), 240)",0.4310295231599886,8.45338303344483,0.004237429003626327
Execution-Aware,6,2007-01-01 to 2011-12-31,2012-01-01 to 2012-12-31,"decay_linear(ts_rank(-1 * zscore(volume, 200), 240), 240)",1.0208970677361204,9.891351133312549,0.5435286156872586
Execution-Aware,7,2008-01-01 to 2012-12-31,2013-01-01 to 2013-12-31,"decay_linear(cs_rank(-1 * zscore(volume, 252)), 252)",0.9956971183044572,7.626766788774103,0.5208269524202926
Execution-Aware,8,2009-01-01 to 2013-12-31,2014-01-01 to 2014-12-31,"decay_linear(ts_rank(zscore(volume, 40), 240), 240)",-1.1162091650565864,23.016892774808248,-2.2201352298912416
Execution-Aware,9,2010-01-01 to 2014-12-31,2015-01-01 to 2015-12-31,"decay_linear(cs_rank(-1 * zscore(volume, 240)), 240)",1.0318744643974045,8.0018972125139,0.7859037978835671
Execution-Aware,10,2011-01-01 to 2015-12-31,2016-01-01 to 2016-12-31,"decay_linear(cs_rank(-1 * zscore(volume, 240)), 240)",-1.4644550708113908,8.031393908618256,-1.7293352381518283
Execution-Aware,11,2012-01-01 to 2016-12-31,2017-01-01 to 2017-12-31,"decay_linear(ts_rank(-1 * zscore(volume, 60), 240), 200)",2.0300230935602936,19.54333787499529,0.9151504724817405
Execution-Aware,12,2013-01-01 to 2017-12-31,2018-01-01 to 2018-12-31,"decay_linear(ts_rank(-1 * zscore(volume, 50), 200), 200)",-0.3454479579779422,21.252220563068548,-1.5971491385897445
Execution-Aware,13,2014-01-01 to 2018-12-31,2019-01-01 to 2019-12-31,"decay_linear(cs_rank(-1 * zscore(volume, 252)), 252) + decay_linear(cs_rank((high - low) / (vwap + 1e-5)), 252)",0.8330124253279815,4.741853204329587,0.6871859226966972
Execution-Aware,14,2015-01-01 to 2019-12-31,2020-01-01 to 2020-12-31,"decay_linear(cs_rank(-1 * zscore(volume, 252)), 252)",0.3156682167066223,8.062502763056782,0.15856783233421212
Execution-Aware,15,2016-01-01 to 2020-12-31,2021-01-01 to 2021-12-31,"decay_linear(ts_rank(-1 * zscore(volume, 100), 252), 240)",1.2628616261990218,12.49279095987965,0.9383933083635088
Execution-Aware,16,2017-01-01 to 2021-12-31,2022-01-01 to 2022-12-31,"decay_linear(cs_rank(-1 * zscore(volume, 252)), 252)",1.012509350720037,6.583557700433399,0.7986859557608463
Execution-Aware,17,2018-01-01 to 2022-12-31,2023-01-01 to 2023-12-31,"decay_linear(cs_rank(-1 * zscore(volume, 250)), 250)",-1.310963812605747,7.473250769856091,-1.5985040696578636
Execution-Aware,18,2019-01-01 to 2023-12-31,2024-01-01 to 2024-12-31,"decay_linear(cs_rank(-1 * zscore(volume, 252)), 252)",1.1860527233205114,7.681200532610857,0.905167950639807
Execution-Aware,19,2020-01-01 to 2024-12-31,2025-01-01 to 2025-12-31,"decay_linear(cs_rank(-1 * zscore(volume, 180)), 240)",-0.429937056654338,9.504978091782185,-0.8006900305945787
Execution-Aware,20,2021-01-01 to 2025-12-31,2026-01-01 to 2026-08-13,"decay_linear(cs_rank(-1 * zscore(volume, 252)), 252)",0.41651215360240307,8.70247827150904,0.2036146374743837
