iteration,mode,factor_code,error,Gross_IR,Turnover,Cost_Impact,Net_IR,reward
15,baseline,"ts_rank(close - vwap, 20) + ts_rank(volume, 20) + ts_rank(delta(close, 1), 20) + ts_rank(correlation(close, volume, 20), 20) + ts_rank(delta(vwap, 1), 20) + ts_rank(log(volume), 20) + ts_rank(decay_linear(close, 20), 20) + ts_rank(rank(close), 20) + ts_rank(ts_mean(close, 20), 20) + ts_rank(ts_std(close, 20), 20) + ts_rank(sign(close - ts_mean(close, 20)), 20) + ts_rank(abs(close - vwap), 20) + ts_rank(min(close, vwap), 20) + ts_rank(max(close, vwap), 20) + ts_rank(delay(close, 5) - close, 20)",,-0.0864637913638229,377.716495633742,0.8939396528126786,-6.115411506258867,-0.0864637913638229
16,baseline,"ts_rank(close - vwap, 20) + ts_rank(volume, 20) + ts_rank(delta(close, 1), 20) + ts_rank(correlation(close, volume, 20), 20) + ts_rank(delta(vwap, 1), 20) + ts_rank(log(volume), 20) + ts_rank(decay_linear(close, 20), 20) + ts_rank(rank(close), 20) + ts_rank(ts_mean(close, 20), 20) + ts_rank(ts_std(close, 20), 20) + ts_rank(sign(close - ts_mean(close, 20)), 20) + ts_rank(abs(close - vwap), 20) + ts_rank(min(close, vwap), 20) + ts_rank(max(close, vwap), 20) + ts_rank(delay(close, 5) - close, 20) + ts_rank(covariance(close, vwap, 20), 20)",,-0.0744743470759409,360.67712585341695,0.8500874029238008,-5.956951259850033,-0.0744743470759409
17,baseline,"ts_rank(close - vwap, 20) + ts_rank(volume, 20) + ts_rank(delta(close, 1), 20) + ts_rank(correlation(close, volume, 20), 20) + ts_rank(delta(vwap, 1), 20) + ts_rank(scale(log(volume)), 20) + ts_rank(decay_linear(close, 20), 20) + ts_rank(rank(close), 20) + ts_rank(ts_mean(close, 20), 20) + ts_rank(ts_std(close, 20), 20) + ts_rank(sign(close - ts_mean(close, 20)), 20) + ts_rank(abs(close - vwap), 20) + ts_rank(min(close, vwap), 20) + ts_rank(max(close, vwap), 20) + ts_rank(delay(close, 5) - close, 20) + ts_rank(covariance(close, vwap, 20), 20) + ts_rank(ts_rank(close, 20), 20)",,-0.06376228046564214,370.0218909742509,0.8742925741212045,-6.147938810526035,-0.06376228046564214
18,baseline,"ts_rank(close - vwap, 20) + ts_rank(volume, 20) + ts_rank(delta(close, 1), 20) + ts_rank(correlation(close, volume, 20), 20) + ts_rank(delta(vwap, 1), 20) + ts_rank(scale(log(volume)), 20) + ts_rank(decay_linear(close, 20), 20) + ts_rank(rank(close), 20) + ts_rank(ts_mean(close, 20), 20) + ts_rank(ts_std(close, 20), 20) + ts_rank(sign(close - ts_mean(close, 20)), 20) + ts_rank(abs(close - vwap), 20) + ts_rank(min(close, vwap), 20) + ts_rank(max(close, vwap), 20) + ts_rank(delay(close, 5) - close, 20) + ts_rank(covariance(close, vwap, 20), 20) + ts_rank(ts_rank(close, 20), 20) + ts_rank(ts_min(close, 20), 20) + ts_rank(ts_max(close, 20), 20) + ts_rank(ts_sum(close, 20), 20)",,-0.031466324072383936,296.25074815917196,0.6873828562267821,-4.7475935807937875,-0.031466324072383936
19,baseline,"ts_rank(close - vwap, 20) + ts_rank(volume, 20) + ts_rank(delta(close, 1), 20) + ts_rank(correlation(close, volume, 20), 20) + ts_rank(delta(vwap, 1), 20) + ts_rank(scale(log(volume)), 20) + ts_rank(decay_linear(close, 20), 20) + ts_rank(rank(close), 20) + ts_rank(ts_mean(close, 20), 20) + ts_rank(ts_std(close, 20), 20) + ts_rank(sign(close - ts_mean(close, 20)), 20) + ts_rank(abs(close - vwap), 20) + ts_rank(min(close, vwap), 20) + ts_rank(max(close, vwap), 20) + ts_rank(delay(close, 5) - close, 20) + ts_rank(covariance(close, vwap, 20), 20) + ts_rank(ts_rank(close, 20), 20) + ts_rank(ts_min(close, 20), 20) + ts_rank(ts_max(close, 20), 20) + ts_rank(ts_sum(close, 20), 20)",,-0.031466324072383936,296.25074815917196,0.6873828562267821,-4.7475935807937875,-0.031466324072383936
20,baseline,"ts_rank(close - vwap, 20) + ts_rank(volume, 20) + ts_rank(delta(close, 1), 20) + ts_rank(correlation(close, volume, 20), 20) + ts_rank(delta(vwap, 1), 20) + ts_rank(scale(log(volume)), 20) + ts_rank(decay_linear(close, 20), 20) + ts_rank(rank(close), 20) + ts_rank(ts_mean(close, 20), 20) + ts_rank(ts_std(close, 20), 20) + ts_rank(sign(close - ts_mean(close, 20)), 20) + ts_rank(abs(close - vwap), 20) + ts_rank(min(close, vwap), 20) + ts_rank(max(close, vwap), 20) + ts_rank(delay(close, 5) - close, 20) + ts_rank(covariance(close, vwap, 20), 20) + ts_rank(ts_rank(close, 20), 20) + ts_rank(ts_min(close, 20), 20) + ts_rank(ts_max(close, 20), 20) + ts_rank(ts_sum(close, 20), 20)",,-0.031466324072383936,296.25074815917196,0.6873828562267821,-4.7475935807937875,-0.031466324072383936
21,baseline,"ts_rank(close - vwap, 20) + ts_rank(volume, 20) + ts_rank(delta(close, 1), 20) + ts_rank(correlation(close, volume, 20), 20) + ts_rank(delta(vwap, 1), 20) + ts_rank(scale(log(volume)), 20) + ts_rank(decay_linear(close, 20), 20) + ts_rank(rank(close), 20) + ts_rank(ts_mean(close, 20), 20) + ts_rank(ts_std(close, 20), 20) + ts_rank(sign(close - ts_mean(close, 20)), 20) + ts_rank(abs(close - vwap), 20) + ts_rank(min(close, vwap), 20) + ts_rank(max(close, vwap), 20) + ts_rank(delay(close, 5) - close, 20) + ts_rank(covariance(close, vwap, 20), 20) + ts_rank(ts_rank(close, 20), 20) + ts_rank(ts_min(close, 20), 20) + ts_rank(ts_max(close, 20), 20) + ts_rank(ts_sum(close, 20), 20) + ts_rank(power(close - vwap, 2), 20)",,-0.003514997139101511,319.5944068459135,0.7437513231198973,-5.192719677889854,-0.003514997139101511
22,baseline,"ts_rank(close - vwap, 20) + ts_rank(volume, 20) + ts_rank(delta(close, 1), 20) + ts_rank(correlation(close, volume, 20), 20) + ts_rank(delta(vwap, 1), 20) + ts_rank(scale(log(volume)), 20) + ts_rank(decay_linear(close, 20), 20) + ts_rank(rank(close), 20) + ts_rank(ts_mean(close, 20), 20) + ts_rank(ts_std(close, 20), 20) + ts_rank(sign(close - ts_mean(close, 20)), 20) + ts_rank(abs(close - vwap), 20) + ts_rank(min(close, vwap), 20) + ts_rank(max(close, vwap), 20) + ts_rank(delay(close, 5) - close, 20) + ts_rank(covariance(close, vwap, 20), 20) + ts_rank(ts_rank(close, 20), 20) + ts_rank(ts_min(close, 20), 20) + ts_rank(ts_max(close, 20), 20) + ts_rank(ts_sum(close, 20), 20) + ts_rank(power(close - vwap, 2), 20) + ts_rank(ts_rank(volume, 20), 20)",,-0.03229478708929765,335.77483515807546,0.784531094005352,-5.625129904444957,-0.03229478708929765
23,baseline,"ts_rank(close - vwap, 20) + ts_rank(volume, 20) + ts_rank(delta(close, 1), 20) + ts_rank(correlation(close, volume, 20), 20) + ts_rank(delta(vwap, 1), 20) + ts_rank(scale(log(volume)), 20) + ts_rank(decay_linear(close, 20), 20) + ts_rank(rank(close), 20) + ts_rank(ts_mean(close, 20), 20) + ts_rank(ts_std(close, 20), 20) + ts_rank(sign(close - ts_mean(close, 20)), 20) + ts_rank(abs(close - vwap), 20) + ts_rank(min(close, vwap), 20) + ts_rank(max(close, vwap), 20) + ts_rank(delay(close, 5) - close, 20) + ts_rank(covariance(close, vwap, 20), 20) + ts_rank(ts_rank(close, 20), 20) + ts_rank(ts_min(close, 20), 20) + ts_rank(ts_max(close, 20), 20) + ts_rank(ts_sum(close, 20), 20) + ts_rank(power(close - vwap, 2), 20) + ts_rank(ts_rank(volume, 20), 20) + ts_rank(ts_rank(close - vwap, 20), 20)",,-0.08391871563752532,361.0861023450583,0.8479136882469206,-6.094132136871072,-0.08391871563752532
24,baseline,"ts_rank(close - vwap, 20) + ts_rank(volume, 20) + ts_rank(delta(close, 1), 20) + ts_rank(correlation(close, volume, 20), 20) + ts_rank(delta(vwap, 1), 20) + ts_rank(scale(log(volume)), 20) + ts_rank(decay_linear(close, 20), 20) + ts_rank(rank(close), 20) + ts_rank(ts_mean(close, 20), 20) + ts_rank(ts_std(close, 20), 20) + ts_rank(sign(close - ts_mean(close, 20)), 20) + ts_rank(abs(close - vwap), 20) + ts_rank(min(close, vwap), 20) + ts_rank(max(close, vwap), 20) + ts_rank(delay(close, 5) - close, 20) + ts_rank(covariance(close, vwap, 20), 20) + ts_rank(ts_rank(close, 20), 20) + ts_rank(ts_min(close, 20), 20) + ts_rank(ts_max(close, 20), 20) + ts_rank(ts_sum(close, 20), 20) + ts_rank(power(close - vwap, 2), 20) + ts_rank(ts_rank(volume, 20), 20) + ts_rank(ts_rank(close - vwap, 20), 20) + ts_rank(ts_rank(ts_mean(close, 20), 20), 20)",,-0.0675190137990612,344.29100248350153,0.8072310558281658,-5.814670826210189,-0.0675190137990612
25,baseline,,"No JSON object found in LLM response: '```json\n{\n  ""factor_code"": ""ts_rank(close - vwap, 20) + ts_rank(volume, 20) + ts_rank(delta(close, 1), 20) + ts_rank(correlation(close, volume, 20), 20) + ts_rank(delta(vwap, 1), 20) + ts_rank(scale(l'",,,,,-inf
26,baseline,"ts_rank(close - vwap, 20) + ts_rank(volume, 20) + ts_rank(delta(close, 1), 20) + ts_rank(correlation(close, volume, 20), 20) + ts_rank(delta(vwap, 1), 20) + ts_rank(decay_linear(returns, 20), 20)",,0.05103722595547746,535.2360528272285,1.3091976754433214,-9.255651236386536,0.05103722595547746
27,baseline,"ts_rank(close - vwap, 20) + ts_rank(volume, 20) + ts_rank(delta(close, 1), 20) + ts_rank(correlation(close, volume, 20), 20) + ts_rank(delta(vwap, 1), 20) + ts_rank(decay_linear(returns, 20), 20) + ts_rank(high - low, 20)",,-0.06751809738447244,541.5409992921973,1.3267201904391162,-9.633062179598264,-0.06751809738447244
28,baseline,"ts_rank(close - vwap, 20) + ts_rank(volume, 20) + ts_rank(delta(close, 1), 20) + ts_rank(correlation(close, volume, 20), 20) + ts_rank(delta(vwap, 1), 20) + ts_rank(decay_linear(returns, 20), 20) + ts_rank(high - low, 20) + ts_rank(rank(volume), 20)",,-0.12085024996671931,544.0467167272884,1.3308537022722633,-10.381111818104655,-0.12085024996671931
29,baseline,"ts_rank(close - vwap, 20) + ts_rank(volume, 20) + ts_rank(delta(close, 1), 20) + ts_rank(correlation(close, volume, 20), 20) + ts_rank(delta(vwap, 1), 20) + ts_rank(decay_linear(returns, 20), 20) + ts_rank(high - low, 20) + ts_rank(rank(volume), 20) + ts_rank(log(volume), 20)",,-0.15688579998083094,541.4505798834853,1.3216138700618543,-10.839995901892202,-0.15688579998083094
30,baseline,"ts_rank(close - vwap, 20) + ts_rank(volume, 20) + ts_rank(delta(close, 1), 20) + ts_rank(correlation(close, volume, 20), 20) + ts_rank(delta(vwap, 1), 20) + ts_rank(decay_linear(returns, 20), 20) + ts_rank(high - low, 20) + ts_rank(rank(volume), 20) + ts_rank(log(volume), 20) + ts_rank(abs(delta(close, 1)), 20)",,-0.31170275140054704,555.0023182558051,1.357816391482121,-11.438848947347804,-0.31170275140054704
31,baseline,"ts_rank(close - vwap, 20) + ts_rank(volume, 20) + ts_rank(delta(close, 1), 20) + ts_rank(correlation(close, volume, 20), 20) + ts_rank(delta(vwap, 1), 20) + ts_rank(decay_linear(returns, 20), 20) + ts_rank(high - low, 20) + ts_rank(rank(volume), 20) + ts_rank(log(volume), 20) + ts_rank(abs(delta(close, 1)), 20) + ts_rank(covariance(close, volume, 20), 20)",,-0.21958531067759238,516.7518442228109,1.2543149309090231,-10.481903556111199,-0.21958531067759238
32,baseline,"ts_rank(close - vwap, 20) + ts_rank(volume, 20) + ts_rank(delta(close, 1), 20) + ts_rank(correlation(close, volume, 20), 20) + ts_rank(delta(vwap, 1), 20) + ts_rank(decay_linear(returns, 20), 20) + ts_rank(log(volume), 20) + ts_rank(covariance(close, volume, 20), 20)",,0.08410893583642322,475.4973498546119,1.146176381185391,-8.672606388627052,0.08410893583642322
33,baseline,"ts_rank(close - vwap, 20) + ts_rank(volume, 20) + ts_rank(delta(close, 1), 20) + ts_rank(correlation(close, volume, 20), 20) + ts_rank(delta(vwap, 1), 20) + ts_rank(decay_linear(returns, 20), 20) + ts_rank(log(volume), 20) + ts_rank(covariance(close, volume, 20), 20) + ts_rank(rank(close), 20)",,0.04979676874947379,464.0203220873477,1.1138899652747722,-7.949443155842329,0.04979676874947379
34,baseline,"ts_rank(close - vwap, 20) + ts_rank(volume, 20) + ts_rank(delta(close, 1), 20) + ts_rank(correlation(close, volume, 20), 20) + ts_rank(delta(vwap, 1), 20) + ts_rank(decay_linear(returns, 20), 20) + ts_rank(log(volume), 20) + ts_rank(covariance(close, volume, 20), 20) + ts_rank(rank(close), 20) + ts_rank(ts_std(returns, 20), 20)",,0.0008261417528950054,454.97629514894635,1.0908942119011962,-7.927833688700161,0.0008261417528950054
35,baseline,"ts_rank(close - vwap, 20) + ts_rank(volume, 20) + ts_rank(delta(close, 1), 20) + ts_rank(correlation(close, volume, 20), 20) + ts_rank(delta(vwap, 1), 20) + ts_rank(decay_linear(returns, 20), 20) + ts_rank(log(volume), 20) + ts_rank(covariance(close, volume, 20), 20) + ts_rank(rank(close), 20) + ts_rank(ts_std(returns, 20), 20) + ts_rank(ts_min(close, 20), 20)",,0.005098292253534023,452.0861966914918,1.081433573530304,-7.745476475179072,0.005098292253534023
36,baseline,"ts_rank(close - vwap, 20) + ts_rank(volume, 20) + ts_rank(delta(close, 1), 20) + ts_rank(correlation(close, volume, 20), 20) + ts_rank(delta(vwap, 1), 20) + ts_rank(decay_linear(returns, 20), 20) + ts_rank(log(volume), 20) + ts_rank(covariance(close, volume, 20), 20) + ts_rank(ts_std(returns, 20), 20) + ts_rank(ts_min(close, 20), 20)",,0.04660033565782105,466.6417670987939,1.1213739291568992,-8.508028744016883,0.04660033565782105
37,baseline,"ts_rank(close - vwap, 20) + ts_rank(volume, 20) + ts_rank(delta(close, 1), 20) + ts_rank(correlation(close, volume, 20), 20) + ts_rank(delta(vwap, 1), 20) + ts_rank(decay_linear(returns, 20), 20) + ts_rank(log(volume), 20) + ts_rank(covariance(close, volume, 20), 20) + ts_rank(ts_std(returns, 20), 20) + ts_rank(ts_min(close, 20), 20) + ts_rank(ts_max(close, 20), 20)",,-0.0029183963660010357,451.5607325184212,1.0821632594534025,-8.137205666789418,-0.0029183963660010357
38,baseline,"ts_rank(close - vwap, 20) + ts_rank(volume, 20) + ts_rank(delta(close, 1), 20) + ts_rank(correlation(close, volume, 20), 20) + ts_rank(delta(vwap, 1), 20) + ts_rank(decay_linear(returns, 20), 20) + ts_rank(log(volume), 20) + ts_rank(covariance(close, volume, 20), 20) + ts_rank(ts_std(returns, 20), 20) + ts_rank(ts_min(close, 20), 20) + ts_rank(ts_max(close, 20), 20) + ts_rank(min(close, vwap), 20)",,-0.014539255500334816,428.8322003307472,1.0250254428253383,-7.37265861457644,-0.014539255500334816
39,baseline,"ts_rank(close - vwap, 20) + ts_rank(volume, 20) + ts_rank(delta(close, 1), 20) + ts_rank(correlation(close, volume, 20), 20) + ts_rank(delta(vwap, 1), 20) + ts_rank(decay_linear(returns, 20), 20) + ts_rank(log(volume), 20) + ts_rank(covariance(close, volume, 20), 20) + ts_rank(ts_std(returns, 20), 20) + ts_rank(ts_min(close, 20), 20) + ts_rank(ts_max(close, 20), 20) + ts_rank(min(close, vwap), 20) + ts_rank(max(close, vwap), 20)",,-0.037149811744184906,403.7573814138507,0.9617012299603195,-6.722069116968127,-0.037149811744184906
40,baseline,"ts_rank(close - vwap, 20) + ts_rank(volume, 20) + ts_rank(delta(close, 1), 20) + ts_rank(correlation(close, volume, 20), 20) + ts_rank(delta(vwap, 1), 20) + ts_rank(decay_linear(returns, 20), 20) + ts_rank(log(volume), 20) + ts_rank(covariance(close, volume, 20), 20) + ts_rank(ts_std(returns, 20), 20) + ts_rank(ts_min(close, 20), 20) + ts_rank(ts_max(close, 20), 20) + ts_rank(min(close, vwap), 20) + ts_rank(max(close, vwap), 20) + ts_rank(power(close - vwap, 2), 20)",,-0.04577911636029327,415.0625004404869,0.9892937706300713,-7.0030195299616045,-0.04577911636029327
41,baseline,"ts_rank(close - vwap, 20) + ts_rank(volume, 20) + ts_rank(delta(close, 1), 20) + ts_rank(correlation(close, volume, 20), 20) + ts_rank(delta(vwap, 1), 20) + ts_rank(decay_linear(returns, 20), 20) + ts_rank(log(volume), 20) + ts_rank(covariance(close, volume, 20), 20) + ts_rank(ts_std(returns, 20), 20) + ts_rank(ts_min(close, 20), 20) + ts_rank(ts_max(close, 20), 20) + ts_rank(min(close, vwap), 20) + ts_rank(max(close, vwap), 20) + ts_rank(power(close - vwap, 2), 20) + ts_rank(sign(close - vwap), 20)",,-0.09863044533721185,443.68273219698784,1.0630160550664711,-7.516152665575431,-0.09863044533721185
42,baseline,"ts_rank(close - vwap, 20) + ts_rank(volume, 20) + ts_rank(delta(close, 1), 20) + ts_rank(correlation(close, volume, 20), 20) + ts_rank(delta(vwap, 1), 20) + ts_rank(decay_linear(returns, 20), 20) + ts_rank(log(volume), 20) + ts_rank(covariance(close, volume, 20), 20) + ts_rank(ts_std(returns, 20), 20) + ts_rank(ts_min(close, 20), 20) + ts_rank(ts_max(close, 20), 20) + ts_rank(min(close, vwap), 20) + ts_rank(max(close, vwap), 20) + ts_rank(power(close - vwap, 2), 20) + ts_rank(sign(close - vwap), 20) + ts_rank(high - low, 20)",,-0.14598010968714162,454.2844806600781,1.0895224903430616,-7.792629434616331,-0.14598010968714162
43,baseline,"ts_rank(close - vwap, 20) + ts_rank(volume, 20) + ts_rank(delta(close, 1), 20) + ts_rank(correlation(close, volume, 20), 20) + ts_rank(delta(vwap, 1), 20) + ts_rank(decay_linear(returns, 20), 20) + ts_rank(log(volume), 20) + ts_rank(covariance(close, volume, 20), 20) + ts_rank(ts_std(returns, 20), 20) + ts_rank(ts_min(close, 20), 20) + ts_rank(ts_max(close, 20), 20) + ts_rank(min(close, vwap), 20) + ts_rank(max(close, vwap), 20) + ts_rank(power(close - vwap, 2), 20) + ts_rank(sign(close - vwap), 20) + ts_rank(high - low, 20) + ts_rank(abs(close - open), 20)",,-0.2174848025788167,472.4473363018099,1.137082294908154,-8.383492231800414,-0.2174848025788167
44,baseline,"ts_rank(close - vwap, 20) + ts_rank(volume, 20) + ts_rank(delta(close, 1), 20) + ts_rank(correlation(close, volume, 20), 20) + ts_rank(delta(vwap, 1), 20) + ts_rank(decay_linear(returns, 20), 20) + ts_rank(log(volume), 20) + ts_rank(covariance(close, volume, 20), 20) + ts_rank(ts_std(returns, 20), 20) + ts_rank(ts_min(close, 20), 20) + ts_rank(ts_max(close, 20), 20) + ts_rank(min(close, vwap), 20) + ts_rank(max(close, vwap), 20) + ts_rank(power(close - vwap, 2), 20) + ts_rank(sign(close - vwap), 20) + ts_rank(high - low, 20) + ts_rank(abs(close - open), 20) + ts_rank(rank(close), 20)",,-0.21364585896776211,452.63974378467884,1.0827399399321862,-7.66335733788096,-0.21364585896776211
45,baseline,"ts_rank(close - vwap, 20) + ts_rank(volume, 20) + ts_rank(delta(close, 1), 20) + ts_rank(correlation(close, volume, 20), 20) + ts_rank(delta(vwap, 1), 20) + ts_rank(decay_linear(returns, 20), 20) + ts_rank(log(volume), 20) + ts_rank(covariance(close, volume, 20), 20) + ts_rank(ts_std(returns, 20), 20) + ts_rank(ts_min(close, 20), 20) + ts_rank(ts_max(close, 20), 20) + ts_rank(min(close, vwap), 20) + ts_rank(max(close, vwap), 20) + ts_rank(power(close - vwap, 2), 20) + ts_rank(sign(close - vwap), 20) + ts_rank(high - low, 20) + ts_rank(abs(close - open), 20) + ts_rank(rank(close), 20) + ts_rank(ts_mean(returns, 20), 20)",,-0.16351626166771208,435.19244238066744,1.0380502870458272,-7.241513641776907,-0.16351626166771208
46,baseline,"ts_rank(close - vwap, 20) + ts_rank(volume, 20) + ts_rank(delta(close, 1), 20) + ts_rank(correlation(close, volume, 20), 20) + ts_rank(delta(vwap, 1), 20) + ts_rank(decay_linear(returns, 20), 20) + ts_rank(log(volume), 20) + ts_rank(covariance(close, volume, 20), 20) + ts_rank(ts_std(returns, 20), 20) + ts_rank(ts_min(close, 20), 20) + ts_rank(ts_max(close, 20), 20) + ts_rank(min(close, vwap), 20) + ts_rank(max(close, vwap), 20) + ts_rank(power(close - vwap, 2), 20) + ts_rank(sign(close - vwap), 20) + ts_rank(high - low, 20) + ts_rank(abs(close - open), 20) + ts_rank(rank(close), 20) + ts_rank(ts_mean(returns, 20), 20)",,-0.16351626166771208,435.19244238066744,1.0380502870458272,-7.241513641776907,-0.16351626166771208
47,baseline,"ts_rank(close - vwap, 20) + ts_rank(volume, 20) + ts_rank(delta(close, 1), 20) + ts_rank(correlation(close, volume, 20), 20) + ts_rank(delta(vwap, 1), 20) + ts_rank(decay_linear(returns, 20), 20) + ts_rank(log(volume), 20) + ts_rank(covariance(close, volume, 20), 20) + ts_rank(ts_std(returns, 20), 20) + ts_rank(ts_min(close, 20), 20) + ts_rank(ts_max(close, 20), 20) + ts_rank(min(close, vwap), 20) + ts_rank(max(close, vwap), 20) + ts_rank(power(close - vwap, 2), 20) + ts_rank(sign(close - vwap), 20) + ts_rank(high - low, 20) + ts_rank(abs(close - open), 20) + ts_rank(rank(close), 20) + ts_rank(ts_mean(returns, 20), 20) + ts_rank(ts_rank(close, 20), 20)",,-0.1536135665822135,429.3766845458907,1.0237872435465356,-7.1290684342440205,-0.1536135665822135
