Mode,Fold,Train,Test,Factor,OOS_Gross_IR,OOS_Turnover,OOS_Net_IR
Baseline,11,2012-01-01 to 2016-12-31,2017-01-01 to 2017-12-31,"cs_rank(-1 * (stddev(delta(close, 1), 20) / (sma(volume, 20) + 1e-5)) + decay_linear(vwap - close, 10))",-1.0033426241709023,111.129532233238,-7.462335925077866
Baseline,12,2013-01-01 to 2017-12-31,2018-01-01 to 2018-12-31,"cs_rank(-1 * zscore(stddev(delta(close, 1), 20), 60) + cs_rank(volume * vwap))",0.29666584897580156,64.24761245732385,-3.996444769744855
Baseline,13,2014-01-01 to 2018-12-31,2019-01-01 to 2019-12-31,"rank(-1 * stddev(delta(close, 1), 20) * (close - open))",1.0570807183272282,307.01042871207574,-19.087119851906237
Baseline,14,2015-01-01 to 2019-12-31,2020-01-01 to 2020-12-31,cs_rank(open - close) * cs_rank(volume) * cs_rank(vwap - close),0.7910184038008229,286.87989794882753,-6.738173581081716
Baseline,15,2016-01-01 to 2020-12-31,2021-01-01 to 2021-12-31,"cs_rank(volume / (vwap + 1e-5)) * cs_rank(stddev(close, 20) / (close + 1e-5))",1.5542433556424917,35.943141757452025,0.880782121318225
Baseline,16,2017-01-01 to 2021-12-31,2022-01-01 to 2022-12-31,"cs_rank(-1 * stddev(delta(close, 1), 20) + volume / (vwap + 1e-5))",0.05363970260776903,33.04901229117322,-1.2334444754069527
Baseline,17,2018-01-01 to 2022-12-31,2023-01-01 to 2023-12-31,"rank(-1 * stddev(delta(close, 1), 20) * cs_rank(close / (vwap + 1e-5)))",-0.9679844561901817,204.22840892380964,-12.48706204446236
Baseline,18,2019-01-01 to 2023-12-31,2024-01-01 to 2024-12-31,"rank(-1 * decay_linear(stddev(delta(close, 1), 20), 20) + ts_rank(vwap, 20))",0.8770321684041696,21.160897373289735,-0.09963765292564614
Baseline,19,2020-01-01 to 2024-12-31,2025-01-01 to 2025-12-31,"rank(-1 * decay_linear(stddev(delta(close, 1), 20), 20)) * cs_rank(volume)",1.2923759105647983,31.448934418123216,-0.6322493878985206
Baseline,20,2021-01-01 to 2025-12-31,2026-01-01 to 2026-08-13,"rank(-1 * stddev(delta(close, 1), 20) + cs_rank(volume))",-0.7928126396373122,16.50016159769452,-1.1641358552966727
Execution-Aware,0,2001-01-01 to 2005-12-31,2006-01-01 to 2006-12-31,"decay_linear(cs_rank(-1 * stddev(delta(close, 1), 20)), 252)",1.1372864818906363,3.1778518964237334,0.9856120898159474
Execution-Aware,1,2002-01-01 to 2006-12-31,2007-01-01 to 2007-12-31,"decay_linear(cs_rank(-1 * stddev(delta(close, 1), 60)), 240)",0.43057240496394555,3.219021031376075,0.25015250560795765
Execution-Aware,2,2003-01-01 to 2007-12-31,2008-01-01 to 2008-12-31,"decay_linear(cs_rank(-1 * stddev(delta(close, 1), 252)), 126)",1.1667989367862914,6.0659801023995135,1.0022066665881264
Execution-Aware,3,2004-01-01 to 2008-12-31,2009-01-01 to 2009-12-31,"decay_linear(rank(-1 * stddev(delta(close, 1), 20)), 200)",0.07092953789212827,5.1211746933837965,-0.08563004382046903
Execution-Aware,4,2005-01-01 to 2009-12-31,2010-01-01 to 2010-12-31,"decay_linear(rank(-1 * stddev(delta(close, 1), 20)), 240)",-0.5639072172835674,3.007450881645738,-0.7140225224604119
Execution-Aware,5,2006-01-01 to 2010-12-31,2011-01-01 to 2011-12-31,"decay_linear(cs_rank(-1 * stddev(delta(close, 1), 20)), 250)",1.1073379941434558,3.2084200750355127,0.9567863061942237
Execution-Aware,6,2007-01-01 to 2011-12-31,2012-01-01 to 2012-12-31,"decay_linear(cs_rank(-1 * stddev(delta(close, 1), 20)), 240)",1.4587947342881786,3.1310452424460298,1.2793199986844133
Execution-Aware,7,2008-01-01 to 2012-12-31,2013-01-01 to 2013-12-31,"decay_linear(rank(-1 * stddev(delta(close, 1), 20)), 240)",1.2440535603419423,2.748546108210628,1.0233333366547919
Execution-Aware,8,2009-01-01 to 2013-12-31,2014-01-01 to 2014-12-31,"decay_linear(rank(-1 * stddev(delta(close, 1), 20)), 240)",0.5898245211978869,2.7508520382678534,0.4390429139833918
Execution-Aware,9,2010-01-01 to 2014-12-31,2015-01-01 to 2015-12-31,"decay_linear(rank(-1 * stddev(delta(close, 1), 20)), 240)",-1.5199202110835823,3.053438062982935,-1.7142338075921657
Execution-Aware,10,2011-01-01 to 2015-12-31,2016-01-01 to 2016-12-31,"decay_linear(rank(-1 * stddev(delta(close, 1), 20)), 240)",1.8710440694967745,3.2798485400893913,1.6739437342573023
Execution-Aware,11,2012-01-01 to 2016-12-31,2017-01-01 to 2017-12-31,"decay_linear(cs_rank(-1 * stddev(delta(close, 1), 20)), 240)",-1.072390984251106,2.7300773319806644,-1.260295003756027
Execution-Aware,12,2013-01-01 to 2017-12-31,2018-01-01 to 2018-12-31,"decay_linear(rank(-1 * stddev(delta(close, 1), 20)), 252)",-0.8254775167124089,3.197699580052128,-0.9815769959527235
Execution-Aware,13,2014-01-01 to 2018-12-31,2019-01-01 to 2019-12-31,"decay_linear(rank(-1 * stddev(delta(close, 1), 20)), 240)",-0.5041566923164235,2.868639082133175,-0.6878857314469573
Execution-Aware,14,2015-01-01 to 2019-12-31,2020-01-01 to 2020-12-31,"decay_linear(rank(-1 * stddev(delta(close, 1), 20)), 240)",-0.8943672913076032,4.190157272885142,-1.0204411047546704
Execution-Aware,15,2016-01-01 to 2020-12-31,2021-01-01 to 2021-12-31,"decay_linear(rank(-1 * stddev(delta(close, 1), 20)), 240)",1.3981247727418895,4.1246159479289,1.2694960414715237
Execution-Aware,16,2017-01-01 to 2021-12-31,2022-01-01 to 2022-12-31,"decay_linear(cs_rank(-1 * stddev(delta(close, 1), 252)), 252) + decay_linear(cs_rank(volume), 252)",0.8328637605490867,3.8086832062347686,0.7021307748225566
Execution-Aware,17,2018-01-01 to 2022-12-31,2023-01-01 to 2023-12-31,"decay_linear(cs_rank(-1 * stddev(delta(close, 1), 20)), 240) + decay_linear(cs_rank(volume), 240)",1.6222917202595606,3.11062443273679,1.4479819520201063
Execution-Aware,18,2019-01-01 to 2023-12-31,2024-01-01 to 2024-12-31,"decay_linear(rank(-1 * stddev(delta(close, 1), 20)), 240)",1.2108379861040481,3.4286609901516814,1.0490606152758055
Execution-Aware,19,2020-01-01 to 2024-12-31,2025-01-01 to 2025-12-31,"decay_linear(cs_rank(-1 * stddev(delta(close, 1), 180)), 252)",0.9595975034937684,3.499000912857734,0.7761086155618595
Execution-Aware,20,2021-01-01 to 2025-12-31,2026-01-01 to 2026-08-13,"decay_linear(rank(-1 * stddev(delta(close, 1), 20)), 240)",0.034023231059344544,5.276284221106557,-0.10309549180415895
