Mode,Fold,Train,Test,Factor,OOS_Gross_IR,OOS_Turnover,OOS_Net_IR
Baseline,10,2011-01-01 to 2015-12-31,2016-01-01 to 2016-12-31,"rank(-1 * stddev(delta(close, 1), 20) * abs(close - open))",1.998164374273547,180.44001035219713,-9.665276965500684
Baseline,11,2012-01-01 to 2016-12-31,2017-01-01 to 2017-12-31,"rank(-1 * stddev(delta(close, 1), 20) + ts_rank(volume, 20) + cs_rank(vwap - close))",0.04464389810272623,152.2952786460764,-9.331723353613132
Baseline,12,2013-01-01 to 2017-12-31,2018-01-01 to 2018-12-31,"rank(-1 * stddev(delta(close, 1), 20) / (ts_rank(volume, 20) + 1e-5))",-1.649274266244646,142.88020096829942,-9.429745757905234
Baseline,13,2014-01-01 to 2018-12-31,2019-01-01 to 2019-12-31,"rank(-1 * (stddev(delta(close, 1), 20) * cs_rank(volume))) + rank(high - close) + rank(vwap - close)",1.1260451982129969,303.5337709882997,-18.906742744076322
Baseline,14,2015-01-01 to 2019-12-31,2020-01-01 to 2020-12-31,"cs_rank(-1 * (close - open) / (high - low + 1e-5)) + cs_rank(volume / (sma(volume, 20) + 1e-5)) + cs_rank((high + low + close) / 3 - close)",0.8631428635673056,333.1448852104895,-9.220776742391243
Baseline,15,2016-01-01 to 2020-12-31,2021-01-01 to 2021-12-31,"cs_rank(high - low + volume * stddev(close, 20) + ts_rank(close - open, 20))",0.6675783765790222,77.17437621145234,-1.909456884826542
Baseline,16,2017-01-01 to 2021-12-31,2022-01-01 to 2022-12-31,"rank(-1 * stddev(delta(close, 1), 20) + cs_rank((vwap - close) / (close + 1e-5)))",0.8915982793642594,57.59679774438807,-1.4355572561646766
Baseline,17,2018-01-01 to 2022-12-31,2023-01-01 to 2023-12-31,"rank(-1 * stddev(delta(close, 1), 20) * cs_rank(volume) * zscore(vwap, 60) * cs_rank(high - low))",-0.06319390260151965,66.97612011271536,-2.741320820112649
Baseline,18,2019-01-01 to 2023-12-31,2024-01-01 to 2024-12-31,"cs_rank(-1 * (stddev(delta(close, 1), 20) + decay_linear(close, 20) + vwap))",0.6393126017799509,4.712354904857795,0.3870126276663619
Baseline,19,2020-01-01 to 2024-12-31,2025-01-01 to 2025-12-31,"cs_rank(-1 * (stddev(delta(close, 1), 20) + zscore(volume, 20)))",0.27237449271684255,80.50022240778807,-3.5893042823525585
Baseline,20,2021-01-01 to 2025-12-31,2026-01-01 to 2026-08-13,"cs_rank(-1 * stddev(delta(close, 1), 20) + ts_rank(zscore(vwap, 20), 20))",-0.9384687677014223,21.68980345660511,-1.4179618870510518
Execution-Aware,0,2001-01-01 to 2005-12-31,2006-01-01 to 2006-12-31,"decay_linear(cs_rank(-1 * stddev(delta(close, 1), 40)), 240)",1.170949354887719,3.1164473117701847,1.0176720725763695
Execution-Aware,1,2002-01-01 to 2006-12-31,2007-01-01 to 2007-12-31,"decay_linear(rank(-1 * stddev(delta(close, 1), 20)), 240)",0.40294008344600185,3.304464401520236,0.22266888030556575
Execution-Aware,2,2003-01-01 to 2007-12-31,2008-01-01 to 2008-12-31,"decay_linear(cs_rank(-1 * stddev(delta(close, 1), 20)), 240)",1.2568811700247633,6.137732861848431,1.0949914458798409
Execution-Aware,3,2004-01-01 to 2008-12-31,2009-01-01 to 2009-12-31,"decay_linear(cs_rank(-1 * stddev(delta(close, 1), 200)), 252)",-0.29866171721657536,4.9778159455357205,-0.4401240418063404
Execution-Aware,4,2005-01-01 to 2009-12-31,2010-01-01 to 2010-12-31,"decay_linear(cs_rank(-1 * stddev(delta(close, 1), 120)), 240)",-0.6580571011504116,2.914198247651659,-0.806854092858288
Execution-Aware,5,2006-01-01 to 2010-12-31,2011-01-01 to 2011-12-31,"decay_linear(rank(-1 * stddev(delta(close, 1), 20)), 240)",1.1030983474218186,3.219144596110077,0.9521521623909971
Execution-Aware,6,2007-01-01 to 2011-12-31,2012-01-01 to 2012-12-31,"decay_linear(rank(-1 * stddev(delta(close, 1), 20)), 252)",1.4488605951288094,3.116693743665658,1.2707577380058277
Execution-Aware,7,2008-01-01 to 2012-12-31,2013-01-01 to 2013-12-31,"decay_linear(cs_rank(-1 * stddev(delta(close, 1), 20)), 240)",1.2440535603419423,2.748546108210628,1.0233333366547919
Execution-Aware,8,2009-01-01 to 2013-12-31,2014-01-01 to 2014-12-31,"decay_linear(cs_rank(-1 * stddev(delta(close, 1), 20)), 252)",0.5895901420689326,2.7266873032286747,0.43962680415860234
Execution-Aware,9,2010-01-01 to 2014-12-31,2015-01-01 to 2015-12-31,"decay_linear(cs_rank(-1 * stddev(delta(close, 1), 20)), 240) + decay_linear(cs_rank(volume), 240)",-1.2869103926386927,2.9239528727139588,-1.4775620040955049
Execution-Aware,10,2011-01-01 to 2015-12-31,2016-01-01 to 2016-12-31,"decay_linear(rank(-1 * stddev(delta(close, 1), 20)), 200)",1.8631205019870787,3.378610659315269,1.6620048772530758
Execution-Aware,11,2012-01-01 to 2016-12-31,2017-01-01 to 2017-12-31,"decay_linear(rank(-1 * stddev(delta(close, 1), 20)), 240)",-1.072390984251106,2.7300773319806644,-1.260295003756027
Execution-Aware,12,2013-01-01 to 2017-12-31,2018-01-01 to 2018-12-31,"decay_linear(rank(-1 * stddev(delta(close, 1), 20)), 240)",-0.8211565325480138,3.2116814374197857,-0.9774435182671952
Execution-Aware,13,2014-01-01 to 2018-12-31,2019-01-01 to 2019-12-31,"decay_linear(cs_rank(-1 * stddev(delta(close, 1), 20)), 240) + decay_linear(cs_rank(volume), 240)",0.2573198693232629,2.7467462017361646,0.07532726919825375
Execution-Aware,14,2015-01-01 to 2019-12-31,2020-01-01 to 2020-12-31,"decay_linear(rank(-1 * stddev(delta(close, 1), 20)), 252)",-0.9076883867561567,4.181777174239846,-1.033943295012795
Execution-Aware,15,2016-01-01 to 2020-12-31,2021-01-01 to 2021-12-31,"decay_linear(cs_rank(-1 * stddev(delta(close, 1), 20)), 240)",1.3981247727418895,4.1246159479289,1.2694960414715237
Execution-Aware,16,2017-01-01 to 2021-12-31,2022-01-01 to 2022-12-31,"decay_linear(cs_rank(-1 * stddev(delta(close, 1), 40)), 240)",1.233928810554808,4.272050601332105,1.1024966947480497
Execution-Aware,17,2018-01-01 to 2022-12-31,2023-01-01 to 2023-12-31,"decay_linear(rank(-1 * stddev(delta(close, 1), 20)), 252)",0.036519430824328576,3.187904807421984,-0.15032289847509656
Execution-Aware,18,2019-01-01 to 2023-12-31,2024-01-01 to 2024-12-31,"decay_linear(cs_rank(-1 * stddev(delta(close, 1), 20)), 252)",1.2415379300178375,3.4147261560655404,1.0793071774910088
Execution-Aware,19,2020-01-01 to 2024-12-31,2025-01-01 to 2025-12-31,"decay_linear(rank(-1 * stddev(delta(close, 1), 20)), 240)",0.6635332582308162,3.554824353786646,0.4869205065884643
Execution-Aware,20,2021-01-01 to 2025-12-31,2026-01-01 to 2026-08-13,"decay_linear(cs_rank(-1 * stddev(delta(close, 1), 200)), 252)",0.8549739478006472,5.020209710849291,0.6921497816763671
