Mode,Fold,Train,Test,Factor,OOS_Gross_IR,OOS_Turnover,OOS_Net_IR
Baseline,10,2011-01-01 to 2015-12-31,2016-01-01 to 2016-12-31,"rank(-1 * stddev(delta(close, 1), 20))",2.5167391414931704,19.217188955540088,1.392606061940426
Baseline,11,2012-01-01 to 2016-12-31,2017-01-01 to 2017-12-31,"rank(-1 * decay_linear(stddev(delta(close, 1), 20), 30)) + rank(volume) + rank(vwap - close)",-0.2831621942153964,169.58279117169656,-11.72395963872041
Baseline,12,2013-01-01 to 2017-12-31,2018-01-01 to 2018-12-31,"rank(-1 * (stddev(delta(close, 1), 20) / (volume + 1e-5)) * decay_linear(cs_rank(volume), 10))",-1.4948471777020562,58.7878055338622,-5.22943193148742
Baseline,13,2014-01-01 to 2018-12-31,2019-01-01 to 2019-12-31,"rank(-1 * (stddev(delta(close, 1), 20) * cs_rank(volume) * cs_rank(close / (vwap + 1e-5))))",-0.08184756161089027,240.86112168629487,-16.773305965246323
Baseline,14,2015-01-01 to 2019-12-31,2020-01-01 to 2020-12-31,"cs_rank(-1 * (close - open) / (high - low + 1e-5)) * sma(volume, 40)",0.2613911828404896,167.32453950390752,-3.994817295456263
Baseline,15,2016-01-01 to 2020-12-31,2021-01-01 to 2021-12-31,"cs_rank(vwap - close) + cs_rank(zscore(close - open, 20)) * 0.5",-0.8428188595547007,318.6058650386539,-7.858682184022141
Baseline,16,2017-01-01 to 2021-12-31,2022-01-01 to 2022-12-31,"cs_rank(-1 * stddev(delta(close, 1), 20) + ts_rank(vwap - close, 20))",0.8421500999615711,43.68882810492106,-0.8759884432257447
Baseline,17,2018-01-01 to 2022-12-31,2023-01-01 to 2023-12-31,"rank(-1 * stddev(delta(close, 1), 20)) * cs_rank(volume)",1.4796936494599235,29.21275895719728,-0.056981538838600854
Baseline,18,2019-01-01 to 2023-12-31,2024-01-01 to 2024-12-31,"rank(-1 * (stddev(delta(close, 1), 20) + decay_linear(close, 20)))",0.6000792311562037,4.055819581062875,0.3851858340831187
Baseline,19,2020-01-01 to 2024-12-31,2025-01-01 to 2025-12-31,"cs_rank(-1 * (stddev(delta(close, 1), 20) + zscore(volume, 20)))",0.27237449271684255,80.50022240778807,-3.5893042823525585
Baseline,20,2021-01-01 to 2025-12-31,2026-01-01 to 2026-08-13,"cs_rank(-1 * stddev(delta(close, 1), 20) + ts_rank(zscore(vwap, 20), 20))",-0.9384687677014223,21.68980345660511,-1.4179618870510518
Execution-Aware,0,2001-01-01 to 2005-12-31,2006-01-01 to 2006-12-31,"decay_linear(rank(-1 * stddev(delta(close, 1), 20)), 60)",0.8853830638372351,4.462744375496032,0.6848473192602481
Execution-Aware,1,2002-01-01 to 2006-12-31,2007-01-01 to 2007-12-31,"decay_linear(cs_rank(-1 * stddev(delta(close, 1), 20)), 240) + decay_linear(cs_rank(-1 * cs_rank(vwap)), 240)",0.584691313254433,3.1547528202346964,0.38467524098912464
Execution-Aware,2,2003-01-01 to 2007-12-31,2008-01-01 to 2008-12-31,"decay_linear(rank(-1 * stddev(delta(close, 1), 20)), 252)",1.265931005898831,6.132113344984926,1.1040290314219048
Execution-Aware,3,2004-01-01 to 2008-12-31,2009-01-01 to 2009-12-31,"decay_linear(rank(-1 * stddev(delta(close, 1), 20)), 252)",-0.0032620550892428603,5.07069273601798,-0.15675246619957162
Execution-Aware,4,2005-01-01 to 2009-12-31,2010-01-01 to 2010-12-31,"decay_linear(rank(-1 * stddev(delta(close, 1), 20)), 100)",-0.4774177613818663,3.406156944957307,-0.645315150384438
Execution-Aware,5,2006-01-01 to 2010-12-31,2011-01-01 to 2011-12-31,"decay_linear(rank(-1 * stddev(delta(close, 1), 20)), 60)",1.0862602091591371,4.116819823334061,0.8982429501492776
Execution-Aware,6,2007-01-01 to 2011-12-31,2012-01-01 to 2012-12-31,"decay_linear(rank(-1 * stddev(delta(close, 1), 20)), 252)",1.4488605951288094,3.116693743665658,1.2707577380058277
Execution-Aware,7,2008-01-01 to 2012-12-31,2013-01-01 to 2013-12-31,"decay_linear(rank(-1 * stddev(delta(close, 1), 20)), 60)",0.9864278538806746,4.407688998563433,0.6396061893052217
Execution-Aware,8,2009-01-01 to 2013-12-31,2014-01-01 to 2014-12-31,"decay_linear(rank(-1 * stddev(delta(close, 1), 20)), 60)",0.7475400916205026,4.284821903291999,0.5368290711385638
Execution-Aware,9,2010-01-01 to 2014-12-31,2015-01-01 to 2015-12-31,"rank(-1 * stddev(delta(close, 1), 20))",-1.332512301923371,17.818691266538234,-2.4277127464439823
Execution-Aware,10,2011-01-01 to 2015-12-31,2016-01-01 to 2016-12-31,"decay_linear(rank(-1 * stddev(delta(close, 1), 20)), 200)",1.8631205019870787,3.378610659315269,1.6620048772530758
Execution-Aware,11,2012-01-01 to 2016-12-31,2017-01-01 to 2017-12-31,"decay_linear(rank(-1 * stddev(delta(close, 1), 20)), 20)",-0.7118955062882648,7.785648911787406,-1.170310977993236
Execution-Aware,12,2013-01-01 to 2017-12-31,2018-01-01 to 2018-12-31,"rank(-1 * stddev(delta(close, 1), 20))",-0.8453034641613785,16.50929689350614,-1.653489719261055
Execution-Aware,13,2014-01-01 to 2018-12-31,2019-01-01 to 2019-12-31,"rank(-1 * stddev(delta(close, 1), 20))",-0.36570419285044514,15.498891408233526,-1.2995879138631259
Execution-Aware,14,2015-01-01 to 2019-12-31,2020-01-01 to 2020-12-31,"rank(-1 * stddev(delta(close, 1), 20))",-0.6329874076949805,14.679335997205573,-1.0337271783605548
Execution-Aware,15,2016-01-01 to 2020-12-31,2021-01-01 to 2021-12-31,"decay_linear(cs_rank(-1 * stddev(delta(close, 1), 20)), 100)",1.3847925851540293,4.5698821155567995,1.2506839752012613
Execution-Aware,16,2017-01-01 to 2021-12-31,2022-01-01 to 2022-12-31,"decay_linear(rank(-1 * stddev(delta(close, 1), 20)), 120)",1.224947967083055,4.36032554553828,1.0788568171505748
Execution-Aware,17,2018-01-01 to 2022-12-31,2023-01-01 to 2023-12-31,"decay_linear(rank(-1 * stddev(delta(close, 1), 20)), 126)",0.07281544963234815,3.4078613239126243,-0.12006097355948886
Execution-Aware,18,2019-01-01 to 2023-12-31,2024-01-01 to 2024-12-31,"decay_linear(cs_rank(-1 * stddev(delta(close, 1), 20)), 150)",1.085967402678281,3.607593253909486,0.9218784023328663
Execution-Aware,19,2020-01-01 to 2024-12-31,2025-01-01 to 2025-12-31,"decay_linear(rank(-1 * stddev(delta(close, 1), 20)), 240)",0.6635332582308162,3.554824353786646,0.4869205065884643
Execution-Aware,20,2021-01-01 to 2025-12-31,2026-01-01 to 2026-08-13,"decay_linear(cs_rank(-1 * stddev(delta(close, 1), 200)), 252)",0.8549739478006472,5.020209710849291,0.6921497816763671
